bin,referenceLeft_m,referenceRight_m,direction,samples,acquisition,signalEnergy,noiseEnergy,gate
185,0.59,0.6,-1,133,24,0.000767030349996704,5.80696772056602e-05,0.929621045580916
186,0.6,0.61,-1,133,24,0.000528853769857365,8.8271505172327e-05,0.856963393424325
187,0.61,0.62,-1,134,24,0.00070858363041519,5.66945235270142e-05,0.92591644850312
188,0.62,0.63,-1,133,24,0.000383985362820378,7.39182117254152e-05,0.838572538336839
189,0.63,0.64,-1,133,24,0.00076627599583526,7.69181771849451e-05,0.908777622466917
190,0.64,0.65,-1,134,24,0.0006222996249881,5.20334073054186e-05,0.922837226098143
191,0.65,0.66,-1,133,24,0.000664415066534739,7.52707101306455e-05,0.898239614029112
192,0.66,0.67,-1,134,24,0.000665555628269925,6.20045045608576e-05,0.914777484687608
193,0.67,0.68,-1,133,24,0.000875919003397687,7.19647568022124e-05,0.924078500103182
194,0.68,0.69,-1,133,24,0.000530407960435069,5.22716583556205e-05,0.91029091001311
195,0.69,0.7,-1,134,24,0.000239510703851339,7.12710000227919e-05,0.770671828056978
196,0.7,0.71,-1,133,24,4.99732675101058e-05,7.05393198923482e-05,0.414672596342315
197,0.71,0.72,-1,133,24,7.54935881426776e-05,9.57586533475901e-05,0.440832700849454
198,0.72,0.73,-1,134,24,9.64368895222827e-05,8.66064172424406e-05,0.526852859177412
199,0.73,0.74,-1,133,24,0.000112479732576896,8.8525946647258e-05,0.559584848602526
200,0.74,0.75,-1,133,24,6.33743371934532e-05,6.09968917660337e-05,0.509557859351032
201,0.75,0.76,-1,133,24,8.17827755808677e-05,6.95159055287528e-05,0.540538588843439
202,0.76,0.77,-1,134,24,5.41225331129956e-05,0.000124541683985752,0.302928778867243
203,0.77,0.78,-1,133,24,0.000190250101443811,5.60650595334617e-05,0.77238486128495
204,0.78,0.79,-1,134,24,8.9205827749771e-05,6.01892557947881e-05,0.597113543720896
205,0.79,0.8,-1,133,24,3.4366668948874e-05,6.75070103967237e-05,0.337345908871005
206,0.8,0.81,-1,133,24,1.37524404776681e-05,7.11955200554125e-05,0.161892532691383
207,0.81,0.82,-1,134,24,6.86227226565529e-05,7.36997364102639e-05,0.482163694377542
208,0.82,0.83,-1,133,24,4.91586462057763e-05,6.99637646291037e-05,0.412673365668505
209,0.83,0.84,-1,133,24,7.07266308691557e-05,3.28586944555892e-05,0.682786202074709
210,0.84,0.85,-1,134,24,0.000103508947561948,3.90051679531198e-05,0.7263066341734
211,0.85,0.86,-1,133,24,8.80628376456931e-05,3.9771666521237e-05,0.688881599061064
212,0.86,0.87,-1,133,24,0.000123116538003041,7.21902880682179e-05,0.630374987293691
213,0.87,0.88,-1,134,24,5.07656813563696e-05,3.23273008112279e-05,0.610950287642534
214,0.88,0.89,-1,133,24,4.41680528788891e-05,7.24181968566209e-05,0.378844443312051
215,0.89,0.9,-1,133,24,9.45364273778144e-05,5.72085840068433e-05,0.622995290027522
216,0.9,0.91,-1,134,24,0.000202697239088794,8.0752584202497e-05,0.715108010070938
217,0.91,0.92,-1,133,24,0.000467173491298325,6.55218157093849e-05,0.876999450065671
218,0.92,0.93,-1,133,24,0.000284559320833219,5.92728768205754e-05,0.82761103461213
219,0.93,0.94,-1,134,24,0.000333783767746113,4.56043551480239e-05,0.879794984618564
220,0.94,0.95,-1,133,24,0.000520567939448265,7.34156768356613e-05,0.876401175347287
221,0.95,0.96,-1,133,24,0.000277656127580873,0.000111518034546034,0.713449541622784
222,0.96,0.97,-1,134,24,0.00033458750773951,7.27322950599198e-05,0.821436879424852
223,0.97,0.98,-1,133,24,0.000597537119603304,8.37989523981639e-05,0.877007902793112
224,0.98,0.99,-1,133,24,0.000554199099567606,6.74161148550152e-05,0.891546871294594
225,0.99,1,-1,134,24,0.00068229705449888,8.3833433508971e-05,0.890575515762385
226,1,1.01,-1,133,24,0.000178554770705995,5.91722237647813e-05,0.7510916928197
227,1.01,1.02,-1,133,24,0.000423124499812266,8.01784889962503e-05,0.840695384730261
228,1.02,1.03,-1,134,24,0.00011842342383242,4.38701464871338e-05,0.729686478640194
229,1.03,1.04,-1,133,24,0.000238225213859517,5.01455183007688e-05,0.826107462691823
230,1.04,1.05,-1,133,24,0.000305770202121519,5.08049397509702e-05,0.857519681590317
231,1.05,1.06,-1,134,24,0.00014835329741567,5.4129987513804e-05,0.732669353262134
232,1.06,1.07,-1,133,24,0.000102292344151728,6.76716563486377e-05,0.601847119687607
233,1.07,1.08,-1,133,24,5.45451585259805e-05,6.67071865650411e-05,0.449848277037732
234,1.08,1.09,-1,134,24,0.000164732864798491,6.15279300142727e-05,0.728066322470101
235,1.09,1.1,-1,133,24,0.000112997849723672,5.01645356818825e-05,0.692548404724568
236,1.1,1.11,-1,133,24,0.00012775673966353,5.24105056288118e-05,0.70910081050654
237,1.11,1.12,-1,134,24,9.72592834884741e-05,8.53850704373743e-05,0.53250637864207
238,1.12,1.13,-1,133,24,2.79127410409799e-05,7.15790713490412e-05,0.280553146740942
239,1.13,1.14,-1,133,24,4.32697143848196e-05,3.80347747455513e-05,0.532193423113907
240,1.14,1.15,-1,134,24,0.000113574773342281,4.46393041633939e-05,0.717855042565395
241,1.15,1.16,-1,133,24,8.3807632606072e-05,6.65900366322371e-05,0.557240235374104
242,1.16,1.17,-1,133,24,0.000191283829603399,5.43955922612432e-05,0.778591174432132
243,1.17,1.18,-1,134,24,0.000149163668847765,4.03228999100554e-05,0.78719916575411
244,1.18,1.19,-1,133,24,0.000142439638636533,6.63779736305713e-05,0.682124640206759
245,1.19,1.2,-1,133,24,0.000224787327455646,4.86154162777945e-05,0.822183875648326
246,1.2,1.21,-1,134,24,0.00016772614147339,6.07316824020153e-05,0.734166764911773
247,1.21,1.22,-1,133,24,0.000250291463246705,4.9240004462825e-05,0.835609911575049
248,1.22,1.23,-1,133,24,0.000207331611281472,3.61947032241417e-05,0.851372516774538
249,1.23,1.24,-1,134,24,0.000186770014280477,3.45224502839975e-05,0.843996268232896
250,1.24,1.25,-1,211,24,0.00112940542943052,0.000101829505861145,0.917294820880774
1,0,0.01,1,212,26,0,0.000362758598625856,0
2,0.01,0.02,1,133,26,0.000228816283348366,9.02524843392174e-05,0.717137828959842
3,0.02,0.03,1,134,26,0.000157270561050585,6.7789724745406e-05,0.698793038915561
4,0.03,0.04,1,133,26,0.000194776866737142,6.7907181144797e-05,0.741487228888306
5,0.04,0.05,1,133,26,0,0.000126812594046133,0
6,0.05,0.06,1,133,26,0.000143295491543859,0.000126485295202838,0.531155288231856
7,0.06,0.07,1,134,26,4.20694441907933e-05,6.63101005925141e-05,0.388167751349264
8,0.07,0.08,1,133,26,8.83726816458227e-05,7.34582858918775e-05,0.546080166178549
9,0.08,0.09,1,134,26,7.49012771264352e-05,7.33509214271237e-05,0.505228778103926
10,0.09,0.1,1,133,26,8.01484837035909e-05,9.95739158426952e-05,0.445957120013575
11,0.1,0.11,1,133,26,2.03103833535073e-05,9.06279279583794e-05,0.183078173025436
12,0.11,0.12,1,134,26,0.000161630338281583,7.80447722868013e-05,0.674372645112295
13,0.12,0.13,1,133,26,0.000122226051208877,7.32013661202859e-05,0.62542939409064
14,0.13,0.14,1,133,26,6.47131783302349e-05,5.79153293001591e-05,0.527717246019844
15,0.14,0.15,1,134,26,9.58836041833202e-05,5.14819111123809e-05,0.650651571983594
16,0.15,0.16,1,133,26,7.48313855871327e-05,0.000101206599168183,0.425086583961665
17,0.16,0.17,1,133,26,8.49709452210343e-05,8.09602330079181e-05,0.512085468975524
18,0.17,0.18,1,134,26,6.75918373283085e-05,6.81735705416434e-05,0.497857579399415
19,0.18,0.19,1,133,26,0.000201963833453163,3.22315557566957e-05,0.862373226623119
20,0.19,0.2,1,133,26,0.000203278980276141,6.15661836595438e-05,0.767538954668266
21,0.2,0.21,1,134,26,0.000152712170635261,7.2462399237602e-05,0.67819457020162
22,0.21,0.22,1,133,26,0.000146218954423588,5.40173276517098e-05,0.730232068375116
23,0.22,0.23,1,133,26,0.000103097477039145,6.63502073419096e-05,0.608432492988804
24,0.23,0.24,1,133,26,0.000168308613662209,8.68247193297505e-05,0.65968884460704
25,0.24,0.25,1,134,26,9.83798148809781e-05,6.0969614588368e-05,0.617384167665962
26,0.25,0.26,1,133,26,9.77741086898025e-05,6.27485135587703e-05,0.609098626226011
27,0.26,0.27,1,133,26,7.02356251989935e-05,5.61620548569211e-05,0.555671790557574
28,0.27,0.28,1,134,26,0.000150028781366371,6.56120718111884e-05,0.695734500933535
29,0.28,0.29,1,133,26,9.06307644779015e-05,5.76439121626634e-05,0.611235623852352
30,0.29,0.3,1,134,26,2.50326364165931e-05,6.10422832839196e-05,0.290823813762373
31,0.3,0.31,1,133,26,5.63703862438649e-05,5.62170809143033e-05,0.500680827686381
32,0.31,0.32,1,133,26,3.10902128474113e-05,6.17099799298655e-05,0.335023149381044
33,0.32,0.33,1,134,26,9.33791434552404e-05,5.78134310652083e-05,0.617617258991849
34,0.33,0.34,1,133,26,0,0.000106169586809896,0
35,0.34,0.35,1,133,26,0.000222761122904554,0.000101776886835818,0.686394555395102
36,0.35,0.36,1,134,26,0.000112466326715853,5.61940704936558e-05,0.666821189660475
37,0.36,0.37,1,133,26,2.37258285677667e-05,6.52736698010049e-05,0.266583846006167
38,0.37,0.38,1,133,26,0.000105390306576165,5.08138060934509e-05,0.674696106107486
39,0.38,0.39,1,134,26,7.00598052952404e-05,6.29915361737298e-05,0.526562186609592
40,0.39,0.4,1,133,26,0.00011068323977674,5.36767885861169e-05,0.673419449237287
41,0.4,0.41,1,133,26,0.000165722042245293,5.40059928998108e-05,0.754214372944507
42,0.41,0.42,1,134,26,0.000107074567665917,6.06952067966249e-05,0.63822323186006
43,0.42,0.43,1,133,26,5.07624366713927e-05,9.51210734238539e-05,0.347965555793456
44,0.43,0.44,1,133,26,0.000107448973355711,8.68839434951793e-05,0.55291185403323
45,0.44,0.45,1,134,26,3.0633656638809e-05,6.19863882879571e-05,0.330745430571004
46,0.45,0.46,1,133,26,2.76147047577394e-05,6.53957981647765e-05,0.296898779063095
47,0.46,0.47,1,133,26,1.88742491762129e-05,9.73307293978682e-05,0.162422035680515
48,0.47,0.48,1,134,26,0.000153943506243885,8.96752582350018e-05,0.631903320637793
49,0.48,0.49,1,133,26,0.000176268170518556,4.76805440807679e-05,0.787091682280583
50,0.49,0.5,1,133,26,6.3504067748766e-05,7.53566773613152e-05,0.457321957320792
51,0.5,0.51,1,134,26,0,0.000102501564260036,0
52,0.51,0.52,1,133,26,3.79691825557283e-05,7.95280440242993e-05,0.323149606683417
53,0.52,0.53,1,133,26,2.6474802272187e-05,6.7889440300478e-05,0.280559686067529
54,0.53,0.54,1,134,26,8.76653820893475e-05,0.000104120248495791,0.457100888225463
55,0.54,0.55,1,133,26,2.19809159504963e-05,9.37931029542684e-05,0.189860524480693
56,0.55,0.56,1,133,26,0.000264919069330052,0.000105979427167149,0.714262990634829
57,0.56,0.57,1,134,26,5.88220046752992e-05,4.32164918362255e-05,0.576468751366359
58,0.57,0.58,1,133,26,0.000168858144604707,6.90434754530436e-05,0.709781398561796
59,0.58,0.59,1,133,26,0.000110461731411954,5.74617264707425e-05,0.657810009421777
60,0.59,0.6,1,134,26,0.000138836430896023,7.39604242202298e-05,0.652436479007998
61,0.6,0.61,1,133,26,6.56739895404907e-05,6.71950364609725e-05,0.494276141828326
62,0.61,0.62,1,133,26,0.000120899724353497,5.41595793055095e-05,0.690621531255456
63,0.62,0.63,1,134,26,5.71986942145234e-05,5.75461612559216e-05,0.498485914510181
64,0.63,0.64,1,133,26,4.40231108276323e-05,6.70137184415083e-05,0.396473054187501
65,0.64,0.65,1,133,26,6.42281408662186e-05,0.000122200674371211,0.34451831271051
66,0.65,0.66,1,134,26,0.00012834299631423,5.67256882733591e-05,0.693488455922363
67,0.66,0.67,1,133,26,6.66494380293431e-05,0.000109078682375215,0.379275882971399
68,0.67,0.68,1,133,26,0,0.000140728448152419,0
69,0.68,0.69,1,133,26,0.000147653874916681,0.000120086258434241,0.551482039949362
70,0.69,0.7,1,134,26,0.000258692937622301,5.9428107147233e-05,0.813190267904828
71,0.7,0.71,1,133,26,4.02607838291429e-05,6.88944098802784e-05,0.36883983675866
72,0.71,0.72,1,134,26,5.24233559638989e-05,8.4650648937012e-05,0.382445643153091
73,0.72,0.73,1,133,26,8.46470289915829e-05,5.98892030150845e-05,0.585645743052705
74,0.73,0.74,1,133,26,2.51350155811903e-05,8.44656989696122e-05,0.22933258860771
75,0.74,0.75,1,134,26,5.94615535141996e-05,7.34033669351798e-05,0.447533881125937
76,0.75,0.76,1,133,26,7.23580196086348e-05,6.83828948244553e-05,0.514122136409982
77,0.76,0.77,1,133,26,0.000145228544947568,6.56582262962279e-05,0.688656496047713
78,0.77,0.78,1,134,26,8.5665801117487e-05,6.04661487561061e-05,0.586222254555486
79,0.78,0.79,1,133,26,0.000135736532450843,4.22032769629406e-05,0.762822737070598
80,0.79,0.8,1,133,26,5.55443425879273e-05,5.24242546175888e-05,0.514449053016774
81,0.8,0.81,1,134,26,0.000101988061704279,6.20965538884358e-05,0.621557733099307
82,0.81,0.82,1,133,26,8.57234506239779e-05,6.63335049434215e-05,0.563758825133
83,0.82,0.83,1,133,26,0.000115920122662189,7.01558694691461e-05,0.622971944604067
84,0.83,0.84,1,134,26,0.000116495600605139,3.77520608408785e-05,0.755250352018526
85,0.84,0.85,1,133,26,7.75395934330829e-05,4.933057713661e-05,0.611172768862075
86,0.85,0.86,1,133,26,3.07351902327294e-05,8.31015074475088e-05,0.26999369148131
87,0.86,0.87,1,134,26,0.000147155543766602,6.81031222995518e-05,0.683621925453063
88,0.87,0.88,1,133,26,4.1895109084786e-05,8.09013806021773e-05,0.341175136126337
89,0.88,0.89,1,133,26,0.000147827738016956,5.46167593172325e-05,0.730213663317937
90,0.89,0.9,1,134,26,0.000260057943892777,0.000106133232947473,0.710169879396703
91,0.9,0.91,1,133,26,2.97479201958088e-05,0.000114880550285022,0.205685091579196
92,0.91,0.92,1,133,26,0.000112757051116625,0.000137237586806394,0.451037878465801
93,0.92,0.93,1,134,26,0.000128602137903653,7.01248858858907e-05,0.647129592399298
94,0.93,0.94,1,133,26,5.66755881807928e-06,7.97349704034561e-05,0.0663628919393892
95,0.94,0.95,1,133,26,7.3521809559251e-05,7.80631555221896e-05,0.485020460437819
96,0.95,0.96,1,134,26,0.00014474175341923,8.06293019434435e-05,0.642237545483858
97,0.96,0.97,1,133,26,6.02245164568474e-05,7.74941531759996e-05,0.437301032731465
98,0.97,0.98,1,133,26,0.000122246957571153,9.26913564882235e-05,0.568753682218714
99,0.98,0.99,1,134,26,0,6.43903894338289e-05,0
100,0.99,1,1,133,26,0.000113338268032628,4.54631457459413e-05,0.713710699015976
101,1,1.01,1,133,26,1.51998496199543e-05,8.31798054138238e-05,0.154501960946453
102,1.01,1.02,1,134,26,7.5837342751188e-05,7.05370613734281e-05,0.518105219315693
103,1.02,1.03,1,133,26,5.18788315765402e-05,7.02712554847671e-05,0.424713832176821
104,1.03,1.04,1,133,26,7.26837874825007e-05,7.13065453319953e-05,0.504782411859134
105,1.04,1.05,1,133,26,4.86995770729714e-05,9.08838092819867e-05,0.348892359934077
106,1.05,1.06,1,134,26,5.62532855603805e-05,6.92244276031555e-05,0.448312964447042
107,1.06,1.07,1,133,26,3.74166982966543e-05,9.02309777826185e-05,0.293124790406818
108,1.07,1.08,1,134,26,8.96106280888923e-05,7.98034463064199e-05,0.528944412728036
109,1.08,1.09,1,133,26,2.11810402689758e-05,9.21904382897171e-05,0.186828649835508
110,1.09,1.1,1,133,26,0.000104748552307047,9.2690609604284e-05,0.530535843512591
111,1.1,1.11,1,133,26,0.000187270644818379,9.61659870842146e-05,0.660714331670216
112,1.11,1.12,1,134,26,9.62889307562007e-05,0.000114111113891103,0.457646912183935
113,1.12,1.13,1,133,26,6.89930233391731e-05,7.83812130722343e-05,0.468148470310464
114,1.13,1.14,1,134,26,3.85487977078713e-05,6.01233228113935e-05,0.390675679259827
115,1.14,1.15,1,133,26,2.6710045862648e-05,7.87685535765308e-05,0.253227157022023
116,1.15,1.16,1,133,26,0,0.000115581801624104,0
117,1.16,1.17,1,134,26,5.41557848645915e-05,4.39007447138084e-05,0.552291470006512
118,1.17,1.18,1,133,26,6.75026551678982e-05,9.16423413342822e-05,0.424158199450357
119,1.18,1.19,1,133,26,4.60457954818766e-05,9.31300699344009e-05,0.330846122954959
120,1.19,1.2,1,133,26,7.54798434419222e-05,6.16931188394092e-05,0.550253068728797
121,1.2,1.21,1,134,26,8.43626871685444e-05,6.67115963534733e-05,0.558418581917347
122,1.21,1.22,1,133,26,1.62124828935727e-05,8.90059110671296e-05,0.154084112894061
123,1.22,1.23,1,133,26,6.5681043500327e-05,4.5972603906561e-05,0.58825703437141
124,1.23,1.24,1,134,26,3.17261772658362e-05,6.95057187614004e-05,0.313400998212067
125,1.24,1.25,1,211,26,0.000125303043241652,9.10197537229426e-05,0.579241046250712
126,0,0.01,-1,212,26,0.000126557977589699,0.000175331482756662,0.419219595955742
127,0.01,0.02,-1,133,26,7.56989138693698e-05,6.28049257565756e-05,0.546547403117548
128,0.02,0.03,-1,133,26,8.4230689246108e-05,7.63185997060837e-05,0.524640686955582
129,0.03,0.04,-1,133,26,0.000121387505832516,7.6857466578018e-05,0.61231063949073
130,0.04,0.05,-1,134,26,4.87396570307069e-05,8.60625653990998e-05,0.36156419495299
131,0.05,0.06,-1,133,26,0.000229268388187459,5.99799502192919e-05,0.792635108814537
132,0.06,0.07,-1,133,26,6.70456962620523e-05,8.31439449319191e-05,0.446406927462208
133,0.07,0.08,-1,134,26,0.000191624730493024,7.36811431507228e-05,0.722278507675779
134,0.08,0.09,-1,133,26,0.000103254548068458,0.000107534547750517,0.489847672941928
135,0.09,0.1,-1,134,26,8.12374260523465e-05,7.56530177699196e-05,0.517797158789203
136,0.1,0.11,-1,133,26,0,0.000111653806198601,0
137,0.11,0.12,-1,133,26,5.02088520311535e-05,8.13204395482098e-05,0.381731334733587
138,0.12,0.13,-1,134,26,3.30198158203711e-05,0.000111014793129513,0.229249178798828
139,0.13,0.14,-1,133,26,0,0.000130153736792306,0
140,0.14,0.15,-1,133,26,1.0896833626595e-05,9.88702570252119e-05,0.0992723188880074
141,0.15,0.16,-1,134,26,0.000115776076669744,6.04505490430576e-05,0.656972669149471
142,0.16,0.17,-1,133,26,0.000154708257494655,5.20821995351666e-05,0.748140217477948
143,0.17,0.18,-1,133,26,3.48018685584033e-05,0.000106802799876241,0.245767805137481
144,0.18,0.19,-1,133,26,0,8.31783125749764e-05,0
145,0.19,0.2,-1,134,26,2.29251797008766e-05,6.30900740133437e-05,0.266524583849324
146,0.2,0.21,-1,133,26,0,0.000110748942859648,0
147,0.21,0.22,-1,134,26,4.97449560140404e-05,8.05749168463697e-05,0.38171427674215
148,0.22,0.23,-1,133,26,5.26253463363521e-05,8.49320219678712e-05,0.382570174067051
149,0.23,0.24,-1,133,26,6.84915281497544e-05,4.24234125397918e-05,0.61751399517459
150,0.24,0.25,-1,134,26,6.6517471781649e-05,3.85930408516525e-05,0.632833673009551
151,0.25,0.26,-1,133,26,0.000150021953388122,6.60542199069472e-05,0.694301232293923
152,0.26,0.27,-1,133,26,8.92252284782358e-05,4.59130065814015e-05,0.660251544937376
153,0.27,0.28,-1,134,26,0,0.000118706185781928,0
154,0.28,0.29,-1,133,26,0.000143439141466943,7.30665711004842e-05,0.66251896897303
155,0.29,0.3,-1,133,26,5.52334823791992e-05,7.3926300350788e-05,0.427636848032383
156,0.3,0.31,-1,134,26,0,0.000100811972916889,0
157,0.31,0.32,-1,133,26,1.49420288666142e-05,8.7249850865267e-05,0.146215422456435
158,0.32,0.33,-1,133,26,6.65118648841562e-05,7.42984271465683e-05,0.472350876664921
159,0.33,0.34,-1,133,26,7.77504192469581e-05,6.20293295059493e-05,0.556235219626841
160,0.34,0.35,-1,134,26,5.40561573862466e-05,5.92858932590082e-05,0.476929410386574
161,0.35,0.36,-1,133,26,8.87700237144621e-05,7.83612975329091e-05,0.53113936425521
162,0.36,0.37,-1,134,26,4.8121878910038e-05,6.14001141843303e-05,0.439380964045955
163,0.37,0.38,-1,133,26,7.21507369614161e-05,7.11863384791718e-05,0.503364092923202
164,0.38,0.39,-1,133,26,0.000113484422581684,5.11583065352724e-05,0.689276855348216
165,0.39,0.4,-1,134,26,1.58411094845945e-05,5.96016386015241e-05,0.209975244625391
166,0.4,0.41,-1,133,26,5.53938847161281e-05,7.34556986321221e-05,0.429911244388051
167,0.41,0.42,-1,133,26,5.37381966783988e-05,6.93047212082731e-05,0.436743516826333
168,0.42,0.43,-1,134,26,0.000118421304035735,8.93986733595608e-05,0.569826373383177
169,0.43,0.44,-1,133,26,6.30522814964369e-05,6.43379891832474e-05,0.494953666084738
170,0.44,0.45,-1,133,26,1.42850594529479e-05,0.000102993607271181,0.12180441551702
171,0.45,0.46,-1,133,26,0.000180242874865547,4.69274918560529e-05,0.793425997706984
172,0.46,0.47,-1,134,26,0.000239402035766526,7.29190590569379e-05,0.766525347581294
173,0.47,0.48,-1,133,26,3.82450508677602e-06,0.000126843331598846,0.0292689095020186
174,0.48,0.49,-1,133,26,3.50908819508928e-05,8.64253413978213e-05,0.288775284351891
175,0.49,0.5,-1,134,26,0.000126272703684453,7.07210544085537e-05,0.640998501205483
176,0.5,0.51,-1,133,26,0.000187313496780618,6.53293910094579e-05,0.741416069215687
177,0.51,0.52,-1,134,26,0.000140312155692564,0.000100625436216045,0.5823589195072
178,0.52,0.53,-1,133,26,8.8326325567084e-05,9.0869070484088e-05,0.492905105340212
179,0.53,0.54,-1,133,26,0.000145638118036906,5.69000914845096e-05,0.719064903264619
180,0.54,0.55,-1,134,26,8.57656973509592e-06,7.14938778192191e-05,0.107112798754848
181,0.55,0.56,-1,133,26,3.99689155565473e-05,4.78285762290017e-05,0.455239833663745
182,0.56,0.57,-1,133,26,0.000174573672974519,4.24042341673904e-05,0.804568885717674
183,0.57,0.58,-1,134,26,5.44479509676397e-05,5.81345717895209e-05,0.483627028727038
184,0.58,0.59,-1,133,26,6.20355199874638e-05,4.97122960202241e-05,0.55513854501815
185,0.59,0.6,-1,133,26,7.88511743794465e-05,5.80805343427046e-05,0.57584306159097
186,0.6,0.61,-1,133,26,3.46432278006603e-05,5.07298804064405e-05,0.405786184059524
187,0.61,0.62,-1,134,26,1.52560801776959e-05,7.62079250979641e-05,0.166798732809876
188,0.62,0.63,-1,133,26,1.63164100059158e-05,6.17173666566009e-05,0.209094198740138
189,0.63,0.64,-1,133,26,0.000104474687678802,5.69780909971634e-05,0.647091295272669
190,0.64,0.65,-1,134,26,2.32901968198323e-05,6.9319674957665e-05,0.251487194321885
191,0.65,0.66,-1,133,26,0,0.000118786709221654,0
192,0.66,0.67,-1,134,26,8.59325835322463e-05,6.77036700670297e-05,0.559324908796469
193,0.67,0.68,-1,133,26,0.000134739581891679,6.24975850076079e-05,0.683134847300254
194,0.68,0.69,-1,133,26,9.9014308279074e-05,9.25659987832108e-05,0.516829259736406
195,0.69,0.7,-1,134,26,0,0.000130665890206833,0
196,0.7,0.71,-1,133,26,3.96021505321199e-05,6.03213428572887e-05,0.396324719931355
197,0.71,0.72,-1,133,26,5.22951350021573e-05,0.000102282145253928,0.33831061664121
198,0.72,0.73,-1,134,26,3.06871854569655e-05,8.75893301824274e-05,0.259452903994281
199,0.73,0.74,-1,133,26,0.000127790183107949,8.02320875006191e-05,0.614310106000186
200,0.74,0.75,-1,133,26,0.000114645432294734,5.69492930920451e-05,0.668117461281635
201,0.75,0.76,-1,133,26,8.07053952118463e-05,8.15957024704226e-05,0.497257235868117
202,0.76,0.77,-1,134,26,5.69335046447367e-05,6.94057928851502e-05,0.450639711933403
203,0.77,0.78,-1,133,26,3.82741995463292e-05,5.02990586391615e-05,0.432119133138076
204,0.78,0.79,-1,134,26,8.76695003064326e-05,4.15337642836957e-05,0.678539358773531
205,0.79,0.8,-1,133,26,3.63490328608774e-05,3.65393769551688e-05,0.498694277356497
206,0.8,0.81,-1,133,26,3.95008679640943e-05,7.43877152566904e-05,0.346837820324077
207,0.81,0.82,-1,134,26,6.69924585028767e-05,4.53232557787203e-05,0.596465587485949
208,0.82,0.83,-1,133,26,3.50750415835166e-05,5.17609296205017e-05,0.403922949178618
209,0.83,0.84,-1,133,26,3.05398793482919e-05,4.74617200265768e-05,0.391528886497826
210,0.84,0.85,-1,134,26,6.65803167173518e-05,7.49004756538216e-05,0.470596153735689
211,0.85,0.86,-1,133,26,0.000124272092929404,4.63847645003903e-05,0.728198648451778
212,0.86,0.87,-1,133,26,3.46269889631856e-05,7.22407169692542e-05,0.324017332093535
213,0.87,0.88,-1,134,26,0.000183537658340031,5.18225052822678e-05,0.779816157141055
214,0.88,0.89,-1,133,26,9.08740557909936e-05,6.53324416506834e-05,0.581755927437803
215,0.89,0.9,-1,133,26,3.37609591589864e-05,8.45040811852952e-05,0.285468630972474
216,0.9,0.91,-1,134,26,8.89475615226569e-06,9.99002330885027e-05,0.0817570387601324
217,0.91,0.92,-1,133,26,3.75211790048664e-05,9.43326709812258e-05,0.284566427213343
218,0.92,0.93,-1,133,26,4.31056053165746e-05,6.98171315813519e-05,0.381726537105975
219,0.93,0.94,-1,134,26,0,6.85916150669515e-05,0
220,0.94,0.95,-1,133,26,0.000118395992172257,5.57190093464064e-05,0.679987313784482
221,0.95,0.96,-1,133,26,0.00026921716490305,6.15346967229979e-05,0.81395510090108
222,0.96,0.97,-1,134,26,1.09399248344784e-05,7.22073748914494e-05,0.131572821613436
223,0.97,0.98,-1,133,26,0.000110201875568649,7.17671752481439e-05,0.605607794699115
224,0.98,0.99,-1,133,26,0.000146990677313053,8.43152503887792e-05,0.635481670415871
225,0.99,1,-1,134,26,1.80182098824248e-05,6.78293653439562e-05,0.209886066495304
226,1,1.01,-1,133,26,5.19454688479743e-05,9.94033301870184e-05,0.343216921304834
227,1.01,1.02,-1,133,26,4.00708119885909e-05,8.38312394867835e-05,0.323407171321574
228,1.02,1.03,-1,134,26,0,0.000133266556123369,0
229,1.03,1.04,-1,133,26,1.5418383012985e-05,7.0969696792507e-05,0.178478130868292
230,1.04,1.05,-1,133,26,0,0.000105626962723187,0
231,1.05,1.06,-1,134,26,0,0.00010823502353932,0
232,1.06,1.07,-1,133,26,4.79036697563225e-05,5.13258901627919e-05,0.482756043616141
233,1.07,1.08,-1,133,26,3.29693128917348e-05,8.63561266370331e-05,0.276297435164999
234,1.08,1.09,-1,134,26,6.09067726100461e-05,7.01915820520727e-05,0.46458838302755
235,1.09,1.1,-1,133,26,7.97574220746962e-06,7.50281577957276e-05,0.0960887645901265
236,1.1,1.11,-1,133,26,5.00475058387396e-05,4.645097907345e-05,0.518635146285262
237,1.11,1.12,-1,134,26,2.40495615442595e-05,0.000120296577200809,0.16661035586642
238,1.12,1.13,-1,133,26,5.13661413780791e-05,8.30202412989025e-05,0.382227278946451
239,1.13,1.14,-1,133,26,2.83738015332025e-05,6.60531715725794e-05,0.300484073564624
240,1.14,1.15,-1,134,26,0.000143088149474347,5.51679900362932e-05,0.72173376233157
241,1.15,1.16,-1,133,26,0.000102872423542719,5.66934255959539e-05,0.64470200922076
242,1.16,1.17,-1,133,26,0.000148901388512196,5.31440204584469e-05,0.736969918152564
243,1.17,1.18,-1,134,26,0.000144442994343544,5.70585810538724e-05,0.716833077154175
244,1.18,1.19,-1,133,26,9.19148820639994e-05,6.02156206123806e-05,0.604184436697258
245,1.19,1.2,-1,133,26,7.56438204601379e-05,8.7630519809016e-05,0.463292764407688
246,1.2,1.21,-1,134,26,5.26786785021389e-05,0.000112716114686484,0.318502641386432
